THE CAPTAIN & TENNILLE,LOVE WILL KEEP US TOGETHER,K,KONEPC
THE CARS,DRIVE,C,MICRPOY2
THE CARS,DRIVE,M,MP&R2
THE CASCADES,RHYTHM OF THE RAIN,C,MICRPOY2
THE CASCADES,RHYTHM OF THE RAIN,M,TOPHIT27
THE CHAMPS,TEQUILA,C,MICRPOY2
THE CHICKS,LONG TIME GONE,M,PIO020
THE CHIFFONS,ONE FINE DAY,M,PIO13B1
THE CLASH,BRAND NEW CADILLAC,C,MICRPOY2
THE CLASH,I FOUGHT THE LAW,C,MICRPOY2
THE CLASH,LONDON CALLING,C,MICRPOY2
THE CLASH,ROCK THE CASBAH,K,KONEPC
THE CLASH,ROCK THE CASBAH,C,MICRPOY2
THE CLASH,SHOULD I STAY OR SHOULD I GO,K,KONEPC
THE CLASH,SHOULD I STAY OR SHOULD I GO,C,MICRPOY2
THE CLASH,SHOULD I STAY OR SHOULD I GO,M,PIO007
THE CLASH,SHOULD I STAY OR SHOULD I GO,M,ROCK
THE COMMODORES,EASY,C,MICRPOY2
THE COMMODORES,NIGHTSHIFT,M,MP&R2
THE CRANBERRIES,LINGER,M,MP&R2
THE CRANBERRIES,ZOMBIE,C,MICRPOY2
THE CRYSTALS,DA DOO RON RON,M,PIO005
THE CRYSTALS,THEN HE KISSED ME,K,KONEPC
THE DOOBIE BROTHERS,LISTEN TO THE MUSIC,C,MICRPOY2
THE DOORS,BREAK ON THROUGH TO THE OTHER SIDE,C,MICRPOY2
THE DOORS,HELLO I LOVE YOU,K,KONEPC
THE DOORS,HELLO I LOVE YOU,C,MICRPOY2
THE DOORS,LA WOMAN,C,MICRPOY2
THE DOORS,LIGHT MY FIRE,K,KONEPC
THE DOORS,LIGHT MY FIRE,C,MICRPOY2
THE DOORS,LIGHT MY FIRE,M,MP&R2
THE DOORS,PEOPLE ARE STRANGE,C,MICRPOY2
THE DOORS,ROADHOUSE BLUES,C,MICRPOY2
THE DOORS,TOUCH ME,C,MICRPOY2
THE DOORS,TOUCH ME,M,MP&R3
THE DUBLINERS,MOLLY MALONE,C,MICRPOY2
THE DUBLINERS,SEVEN DRUNKEN NIGHTS,C,MICRPOY2
THE DUBLINERS,THE BLACK VELVET BAND,C,MICRPOY2
THE DUBLINERS,THE WILD ROVER,C,MICRPOY2
THE DUBLINERS,WHISKEY IN THE JAR,C,MICRPOY2
THE DUBLINERS AND THE POGUES,THE IRISH ROVER,C,MICRPOY2
THE EAGLES,ALREADY GONE,C,MICRPOY2
THE EAGLES,BEST OF MY LOVE,C,MICRPOY2
THE EAGLES,DESPERADO,C,MICRPOY2
THE EAGLES,DESPERADO,M,MP&R3
THE EAGLES,HEARTACHE TONIGHT,C,MICRPOY2
THE EAGLES,HOTEL CALIFORNIA,K,KONEPC
THE EAGLES,HOTEL CALIFORNIA,C,MICRPOY2
THE EAGLES,HOTEL CALIFORNIA (ACOUSTIC GUITAR),C,MICRPOY2
THE EAGLES,HOW LONG,C,MICRPOY2
THE EAGLES,I CAN'T TELL YOU WHY,C,MICRPOY2
THE EAGLES,IN THE CITY,C,MICRPOY2
THE EAGLES,LOVE WILL KEEP US ALIVE,C,MICRPOY2
THE EAGLES,LYIN' EYES,K,KONEPC
THE EAGLES,LYIN' EYES,C,MICRPOY2
THE EAGLES,NEW KID IN TOWN,C,MICRPOY2
THE EAGLES,ONE OF THESE NIGHTS,C,MICRPOY2
THE EAGLES,PEACEFUL EASY FEELING,C,MICRPOY2
THE EAGLES,PLEASE COME HOME FOR CHRISTMAS,C,MICRPOY2
THE EAGLES,TAKE IT EASY,C,MICRPOY2
THE EAGLES,TEQUILA SUNRISE,C,MICRPOY2
THE EAGLES,TEQUILA SUNRISE,M,MP&R2
THE EAGLES,WITCHY WOMAN,C,MICRPOY2
THE EQUALS,BABY COME BACK,M,PIO018
THE FARM,ALL TOGETHER NOW,K,KONEPC
THE FIRST,MENI HERMOT,M,FIN41B7
THE FIRST,MENI HERMOT,M,MEL04X
THE FUGEES,KILLING ME SOFTLY,K,KONEPC
THE FUGEES,KILLING ME SOFTLY WITH HIS SONG,C,MICRPOY2
THE GOO GOO DOLLS,IRIS,C,MICRPOY2
THE HIGHWAYMAN,HIGHWAYMAN (MÄ ELÄN VIELÄKIN),C,MICRPOY2
THE HOLLIES,HE AIN'T HEAVY HE'S MY BROTHER,C,MICRPOY2
THE HOLLIES,HE AIN'T HEAVY HE'S MY BROTHER,M,MP&R1
THE HOLLIES,I CAN'T TELL THE BOTTOM FROM THE TOP,K,KONEPC
THE HOOTERS,500 MILES (AWAY FROM HOME),C,MICRPOY2
THE HOOTERS,FIVE HUNDRED MILES,M,TOPHIT27
THE HOOTERS,JOHNNY B,C,MICRPOY2
THE HOUNDS,KUN HÄNET NÄHDÄ SAIN,M,M60'S
THE JUDAS,GRANDPA,M,PIO1B1
THE KILLERS,MR BRIGHTSIDE,C,MICRPOY2
THE KINKS,SUNNY AFTERNOON,C,MICRPOY2
THE KINKS,YOU REALLY GOT ME,K,KONEPC
THE KINKS,YOU REALLY GOT ME,M,MP&R2
THE KNACK,MY SHARONA,M,HR1
THE KNACK,MY SHARONA,C,MICRPOY2
THE LIVING TOMBSTONE,FIVE NIGHTS AT FREDDY'S,C,MICRPOY2
THE LUMBERJACK,JACKYL,C,MICRPOY2
THE MAMAS & THE PAPAS,CALIFORNIA DREAMIN',K,KONEPC
THE MAMAS & THE PAPAS,CALIFORNIA DREAMIN',C,MICRPOY2
THE MAMAS & THE PAPAS,CALIFORNIA DREAMIN',M,PIO007
THE MAMAS & THE PAPAS,DREAM A LITTLE DREAM OF ME,K,KONEPC
THE MAMAS & THE PAPAS,MONDAY MONDAY,K,KONEPC
THE MANHATTANS,KISS AND SAY GOODBYE,M,EXT1
THE MONKEES,DAYDREAM BELIEVER,K,KONEPC
THE MONKEES,DAYDREAM BELIEVER,C,MICRPOY2
THE MONKEES,DAYDREAM BELIEVER,M,PT2
THE MONKEES,I'M A BELIEVER,K,KONEPC
THE MOODY BLUES,MELANCHOLY MAN,C,MICRPOY2
THE MOODY BLUES,NEW HORIZONS,C,MICRPOY2
THE MOODY BLUES,NIGHTS IN WHITE SATIN,C,MICRPOY2
THE MOODY BLUES,NIGHTS IN WHITE SATIN,M,MP&R1
THE MOODY BLUES,NIGHTS IN WHITE SATIN,M,PIO018
THE MOODY BLUES,THE STORY IN YOUR EYES,C,MICRPOY2
THE MOTORS,FORGET ABOUT YOU,C,MICRPOY2
THE NIGHTS OF IGUANA,DRY NANCY,C_O,MICRPOY2
THE NORTHERN PIKES,SHE AINT PRETTY,C,MICRPOY2
THE OAK RIDGE BOYS,ELVIRA,M,DKG16
THE OAK RIDGE BOYS,ELVIRA,M,PIO1B9
THE OFFSPRING,PRETTY FLY (FOR A WHITE GUY),C,MICRPOY2
THE OFFSPRING,YOU'RE GONNA GO FAR KID,C,MICRPOY2
THE ORION EXPERIENCE,VAMPIRE,C,MICRPOY2
THE OVERTONES,GAMBLER MAN,C,MICRPOY2
THE PLATTERS,ONLY YOU,C,MICRPOY2
THE PLATTERS,SMOKE GETS IN YOUR EYES,K,KONEPC
THE PLATTERS,SMOKE GETS IN YOUR EYES,C,MICRPOY2
THE PLAYBOY BAND,JUDY IN DISGUISE,K,KONEPC
THE POGUES,DIRTY OLD TOWN,C,MICRPOY2
THE POINTER SISTERS,I'M SO EXCITED,K,KONEPC
THE POINTER SISTERS,I'M SO EXCITED (LIVE),C,MICRPOY2
THE POLICE,EVERY BREATH YOU TAKE,M,EXT1
THE POLICE,EVERY BREATH YOU TAKE,K,KONEPC
THE POLICE,EVERY BREATH YOU TAKE,C,MICRPOY2
THE POLICE,MESSAGE IN A BOTTLE,K,KONEPC
THE POLICE,ROXANNE,M,PIO007
THE PRETENDERS,MESSAGE OF LOVE,C,MICRPOY2
THE RASMUS,F F F FALLING,K,KONEPC
THE RASMUS,IN MY LIFE,K,KONEPC
THE RASMUS,IN THE SHADOWS,K,KONEPC
THE RASMUS,IN THE SHADOWS,C,MICRPOY2
THE RASMUS,JEZEBEL VER2,C_O,MICRPOY2
THE RENEGADES,CADILLAC,M,MEL30X
THE RENEGADES,CADILLAC VER2.1,C_O,MICRPOY2
THE RIGHTEOUS BROTHERS,UNCHAINED MELODY,K,KONEPC
THE RIGHTEOUS BROTHERS,UNCHAINED MELODY,C,MICRPOY2
THE RIGHTEOUS BROTHERS,UNCHAINED MELODY,M,MP&R1
THE RIGHTEOUS BROTHERS,YOU'VE LOST THAT LOVIN' FEELING,K,KONEPC
THE RIGHTEOUS BROTHERS,YOU'VE LOST THAT LOVIN' FEELING,M,PIO007
THE ROLLING STONES,ANGIE,C,MICRPOY2
THE ROLLING STONES,BEAST OF BURDEN,C,MICRPOY2
THE ROLLING STONES,BROWN SUGAR,K,KONEPC
THE ROLLING STONES,BROWN SUGAR,C,MICRPOY2
THE ROLLING STONES,DEAD FLOWERS,C,MICRPOY2
THE ROLLING STONES,HONKY TONK WOMAN,C,MICRPOY2
THE ROLLING STONES,HONKYTONK WOMEN,K,KONEPC
THE ROLLING STONES,I CAN'T GET NO SATISFACTION,C,MICRPOY2
THE ROLLING STONES,IT'S ONLY ROCK AND ROLL,C,MICRPOY2
THE ROLLING STONES,IT'S ONLY ROCK'N ROLL,K,KONEPC
THE ROLLING STONES,JUMPIN' JACK FLASH,K,KONEPC
THE ROLLING STONES,JUMPING JACK FLASH,C,MICRPOY2
THE ROLLING STONES,MISS YOU,C,MICRPOY2
THE ROLLING STONES,MOTHERS LITTLE HELPER,C,MICRPOY2
THE ROLLING STONES,PAINT IT BLACK,C,MICRPOY2
THE ROLLING STONES,SATISFACTION,K,KONEPC
THE ROLLING STONES,THE LAST TIME,C,MICRPOY2
THE ROLLING STONES,UNDER MY THUMB,C,MICRPOY2
THE ROLLING STONES,WAITING ON A FRIEND,C,ZOOM
THE ROLLING STONES,WAITING ON A FRIEND,C,ZOOM
THE RONETTES,I SAW MOMMY KISSING SANTA CLAUS,C,MICRPOY2
THE SEEKERS,GEORGY GIRL,M,MP&R1
THE SHANGRI-LAS,LEADER OF THE PACK,M,PIO005
THE SOUNDS,KAIPAAN SUA,M,MEL01Z
THE SPINNERS,I'LL BE AROUND,M,PIO018
THE STREETS,KESTÄÄKÖ SIIVET,C_O,MICRPOY2
THE STYLISTICS,YOU MAKE ME FEEL BRAND NEW,M,DKG16
THE SUPREMES,BABY LOVE,K,KONEPC
THE SUPREMES,STOP IN THE NAME OF LOVE,K,KONEPC
THE SUPREMES,STOP! IN THE NAME OF LOVE,M,EXT1
THE SUPREMES,WHERE DID OUR LOVE GO,K,KONEPC
THE SWEET,HELL RAISER,M,MP&R3
THE SWINGING BLUE JEANS,HIPPY HIPPY SHAKE,C,MICRPOY2
THE TEMPTATIONS,PAPA WAS A ROLLIN' STONE,M,EXT1
THE TEXAS TORNADOS,A LITTLE BIT IS BETTER THAN NADA,C,MICRPOY2
THE TEXAS TORNADOS,WHO WERE YOU THINKIN OF,C,MICRPOY2
THE TIGERS,MOVE IT,C_O,MICRPOY2
THE TOKENS,THE LION SLEEPS TONIGHT,M,MP&R3
THE TOKENS,THE LION SLEEPS TONIGHT,M,PIO018
THE TROGGS,WILD THING,C,MICRPOY2
THE TURTLES,ELENORE,K,KONEPC
THE TURTLES,HAPPY TOGETHER,M,EXT1
THE TURTLES,HAPPY TOGETHER,C,MICRPOY2
THE VERVE,THE DRUGS DON'T WORK,C,MICRPOY2
THE WHISPERS,IT'S A LOVE THING,K,KONEPC
THE WHITE STRIPES,SEVEN NATION ARMY,C,MICRPOY2
THE WHO,BEHIND BLUE EYES,C,MICRPOY2
THE WHO,BEHIND BLUE EYES,C,MICRPOY2
THE WHO,MY GENERATION,K,KONEPC
THE WHO,PINBALL WIZARD,C,MICRPOY2
THE WHO,WON'T GET FOOLED AGAIN,C,MICRPOY2
THIN LIZZY,COWBOY SONG,C,MICRPOY2
THIN LIZZY,DANCING IN THE MOONLIGHT,C,MICRPOY2
THIN LIZZY,DON'T BELIEVE A WORD,C,MICRPOY2
THIN LIZZY,JAILBREAK,C,MICRPOY2
THIN LIZZY,THE BOYS ARE BACK IN TOWN,C,MICRPOY2
THIN LIZZY,WAITING FOR AN ALIBI,C,MICRPOY2
THIN LIZZY,WHISKEY IN THE JAR,C,MICRPOY2
THREE DOG NIGHT,JOY TO THE WORLD,M,PIO018
THUNDERSTONE,I WILL COME AGAIN,M,HEVI 2
THUNDERSTONE,TOOL OF THE DEVIL,M,HEVI 4
THUNDERSTONE,TOOL OF THE DEVIL,C,MICRPOY2
TIINA KARHU,SINULLE,M,SASO12
TIINA PITKÄNEN,JUULIA,M,MEL45Z
TIINA RÄSÄNEN,HEI ME MENNÄÄN,M,FIN29A1
TIINA RÄSÄNEN,RANNALLA TUULEE,M,MEL01Z
TIKTAK,HÄIRITSEN SINUA,C,MICRPOY2
TIKTAK,HEILUTAAN,K,KONEPC
TIKTAK,HEILUTAAN,M,MEL32X
TIKTAK,JOTAIN MUUTA,M,MEL25X
TIKTAK,KYYNELEET,M,FIN53
TIKTAK,KYYNELEET,K,KONEPC
TIKTAK,KYYNELEET,M,MEL19Z
TIKTAK,KYYNELEET,C,MICRPOY2
TIKTAK,LÄHDETÄÄN TÄNÄÄN,M,MEL29X
TIKTAK,LOPETA,K,KONEPC
TIKTAK,MINNE VAAN,K,KONEPC
TIKTAK,MINNE VAAN,M,SAT02
TIKTAK,MUTTA MÄ RAKASTAN SUA,M,SAT01
TIKTAK,PAHA SANA,M,MEL42Z
TIKTAK,RANNATON,K,KONEPC
TIKTAK,SAMANTEKEVÄÄ,M,MEL50X
TIKTAK,SAMANTEKEVÄÄ,M,POWER 29
TIKTAK,SANKARITAR,K,KONEPC
TIKTAK,SANKARITAR,M,MEL40X
TIKTAK,SANKARITAR,M,POWER 29
TIKTAK,SATUPRINSESSA,M,MEL22X
TIKTAK,SATUPRINSESSA,C,MICRPOY2
TIKTAK,TÄNÄ YÖNÄ TAIVAASEEN,K,KONEPC
TIKTAK,TUULEKSI TAIVAAN RANTAAN,C,MICRPOY2
TIKTAK,TUULEKSI TAIVAANRANTAAN,M,MEL30X
TIMO KOIVUSALO (PEKKO AIKAMIESPOIKA),TEKOVIKA,C,MICRPOY2
TIMO KOSONEN,WESTERLUNDI VER2,C_O,MICRPOY2
TIMO KOTIPELTO,LENNÄ NYKÄSEN MATTI,C,MICRPOY2
TIMO KOTIPELTO,LENNÄ NYKÄSEN MATTI,C,MICRPOY2
TIMO LASSY FT ANNA PUU,MIELENTILAA,M,SAT09
TIMO RAUTIAINEN & NELJÄS SEKTORI,PIRU MINUT PERIKÖÖN,C_O,MICRPOY2
TIMO RAUTIAINEN & TRIO NISKALAUKAUS,ELEGIA,C_O,MICRPOY2
TIMO RAUTIAINEN & TRIO NISKALAUKAUS,HÄPEÄN LÄVISTÄMÄ,C_O,MICRPOY2
TIMO RAUTIAINEN & TRIO NISKALAUKAUS,HYVÄ IHMINEN,K,KONEPC
TIMO RAUTIAINEN & TRIO NISKALAUKAUS,ISÄ EI JÄTÄ,C_O,MICRPOY2
TIMO RAUTIAINEN & TRIO NISKALAUKAUS,SURUPUKU,K,KONEPC
TIMO RAUTIAINEN & TRIO NISKALAUKAUS,SURUPUKU,M,MEL54
TIMO RAUTIAINEN & TRIO NISKALAUKAUS,SURUPUKU,C,MICRPOY2
TIMO TURPEINEN,LIEHUVA LIEKINVARSI,C,MICRPOY2
TINA,VANNO MULLE,M,MEL40X
TINA ARENA,CHAINS,K,KONEPC
TINA ARENA,CHAINS,C,MICRPOY2
TINA TURNER,NUTBUSH CITY LIMITS,M,MP&R2
TINA TURNER,PROUD MARY,K,KONEPC
TINA TURNER,PROUD MARY,C,MICRPOY2
TINA TURNER,RIVER DEEP MOUNTAIN HIGH,K,KONEPC
TINA TURNER,THE BEST,K,KONEPC
TINA TURNER,THE BEST,M,MP&R3
TINA TURNER,WE DON'T NEED ANOTHER HERO,K,KONEPC
TINA TURNER,WHAT'S LOVE GOT TO DO WITH IT,M,PIO007
TINNI,LENTOON,M,MDV66
TIPPA-T,MEHU,M,SAT14
TIPPAVAARAN ISÄNTÄ & HUMPPA-VEIKOT,PIGALLE,M,MEL43Z
TISSU,TÄNÄÄN SÄ MUSTA HULLAANNUT,M,SAT16
TITIYO,COME ALONG,M,MP&R3
TITTA,ELÄMÄ ON NYT,C,MICRPOY2
TITTA,MAAILMA LOPPUU TÄNÄÄN,M,SAT14
TOBY KEITH,AS GOOD AS I ONCE WAS,C,MICRPOY2
TOBY KEITH,I LOVE THIS BAR,C,MICRPOY2
TODD RUNDGREN,HELLO IT'S ME,M,PIO018
TOEHIDER,MEET THE SLOTH,C,MICRPOY2
TOHTORI LOUNAMO,100 LITRAA SAHTIA,C_O,MICRPOY2
TOM COCHRANE,LIFE IS A HIGHWAY,C,MICRPOY2
TOM JONES,CAN'T STOP LOVING YOU,M,SKD603
TOM JONES,DELILAH,K,KONEPC
TOM JONES,DELILAH,M,PT2
TOM JONES,DELILAH,M,SKD603
TOM JONES,DETROIT CITY,M,SKD603
TOM JONES,GREEN GREEN GRASS OF HOME,K,KONEPC
TOM JONES,GREEN GREEN GRASS OF HOME,M,SKD603
TOM JONES,GREEN GREEN GRASS OF HOME,M,TOPHIT27
TOM JONES,HELP YOURSELF,M,SKD603
TOM JONES,I WHO HAVE NOTHING,M,SKD603
TOM JONES,I'LL NEVER FALL IN LOVE AGAIN,C,MICRPOY2
TOM JONES,I'LL NEVER FALL IN LOVE AGAIN,M,SKD603
TOM JONES,IF I ONLY KNEW,M,SKD603
TOM JONES,IT'S NOT UNUSUAL,K,KONEPC
TOM JONES,IT'S NOT UNUSUAL,M,SKD603
TOM JONES,SEX BOMB,K,KONEPC
TOM JONES,SEX BOMB,M,MP&R1
TOM JONES,SHE'S A LADY,M,SKD603
TOM JONES,TILL,C,MICRPOY2
TOM JONES,WHAT'S NEW PUSSY CAT,M,SKD603
TOM JONES,WITH THESE HANDS,M,SKD603
TOM JONES,YOU'RE MY WORLD,C,MICRPOY2
TOM PETTY AND THE HEARTBREAKERS,FREE FALLIN',C,MICRPOY2
TOMAS LEDIN,HON ÄR FLICKAN (SWE),M_U,SWE
TOMAS LEDIN,KESÄ LYHYT ON,M,MDV08
TOMAS LEDIN,SOMMAREN ÄR KORT (KESÄ LYHYT ON) (SWE),C_U,MICRPOY2
TOMAS RAVELLI & ARVINGARNA,I GULT OCH BLÅTT (SWE),M_U,FFSWE
TOMI MARKKOLA,AURINKO KUU JA TÄHDET,M,FIN52
TOMI MARKKOLA,ENKELIN SIIPI,M,FIN53
TOMI MARKKOLA,KERRO KUU,M,COV19
TOMI MARKKOLA,KERRO KUU,M,SK1A3
TOMI MARKKOLA,KOHTALONI,M,FIN52
TOMI MARKKOLA,KOHTALONI,K,KONEPC
TOMI MARKKOLA,KOHTALONI,M,MEL39X
TOMI MARKKOLA,KOSTER VALSSI,K,KONEPC
TOMI MARKKOLA,LAGO MAGGIORE,M,MDV06
TOMI MARKKOLA,NIIN JOKI VIRTAA,M,MEL29X
TOMI MARKKOLA,NIIN JOKI VIRTAA,M,SAT01
TOMI MARKKOLA,RAKKAUS ON IKUINEN,M,SK1B9
TOMI MARKKOLA,SUA KAIVANNUT OON,M,MDV20
TOMI MARKKOLA,SYDÄMENI KAHLEET,C_O,MICRPOY2
TOMI MARKKOLA,TAIVAS SALAMOI,M,FIN53
TOMI MARKKOLA,TAIVASKALLIOLLA,K,KONEPC
TOMI MARKKOLA,TAIVASKALLIOLLA,M,MEL34Z
TOMI METSÄKETO,KUU,M,MEL24X
TOMMI KALENIUS,GLORIA,M,MDV59
TOMMI KALENIUS,ME OLLAAN,M,MEL55X
TOMMI KALENIUS,VIELÄKÖ RAKKAUS KANTAA,M,MDV57
TOMMI KAUKUA,10 000 TUNTII,C,MICRPOY2
TOMMI LÄNTINEN,JÄIN KIINNI KATSEESEEN,M,FIN53
TOMMI LÄNTINEN,MÄ EN HALUU ENÄÄ MUISTAA,K,KONEPC
TOMMI LÄNTINEN,RÖÖPERIN KUU,K,KONEPC
TOMMI LÄNTINEN,RAKKAUSLAULU,K,KONEPC
TOMMI LÄNTINEN,SYVÄLLE SYDÄMEEN SATTUU,M,FIN52
TOMMI LÄNTINEN,SYVÄLLE SYDÄMEEN SATTUU,K,KONEPC
TOMMI LÄNTINEN,SYVÄLLE SYDÄMEEN SATTUU,M,MEL67
TOMMI LÄNTINEN,VIA DOLOROSA,K,KONEPC
TOMMI LÄNTINEN,VIA DOLOROSA,M,MEL67
TOMMI LÄNTINEN,VILLI JA VAPAA,K,KONEPC
TOMMI SOIDINMÄKI,JÄLJET HIEKASSA,K,KONEPC
TOMMI SOIDINMÄKI,KOTKAN SIIVET,K,KONEPC
TOMMI SOIDINMÄKI,LAULU JOUTSENIEN,K,KONEPC
TOMMI SOIDINMÄKI,LAULU JOUTSENIEN,M,MEL33X
TOMMI SOIDINMÄKI,MIKÄ LÄHTEE EI KOSKAAN PALAA,M,PWD19
TOMMI SOIDINMÄKI,OOT ERILAINEN,M,MEL54
TOMMY ALVERSON,UNA MAS CERVEZA,C_U,MICRPOY2
TOMMY NILSSON,ÖPPNA DIN DÖRR (SWE),M_U,SWE
TOMMY NILSSON,DINA FÄRGER VAR BLÅ (SWE),M_U,SWE
TOMMY ROE,SHEILA,K,KONEPC
TOMMY TABERMAN,KIITTI VITUSTI,M,POWER 30
TONES & I,DANCE MONKEY,C,MICRPOY2
TONI BRAXTON,UN BREAK MY HEART,K,KONEPC
TONI BRAXTON,UNBREAK MY HEART,M,EXT1
TONI ROSSI & SINITAIVAS,KATSEET KERTOVAT VER2,C_O,MICRPOY2
TONY BENNET,I LEFT MY HEART IN SAN FRANCISCO,K,KONEPC
TONY CHRISTIE,I DID WHAT I DID FOR MARIA,K,KONEPC
TONY CHRISTIE,IS THIS THE WAY TO AMARILLA,K,KONEPC
TONY MONTANA,IKÄVÄ MUN ON SUA,C_O,MICRPOY2
TONY MONTANA,LAULAN SYKSYN RUUSUT KUKKIMAAN,M,FIN37A1
TONY MONTANA,TUULKOON TUULET,C_O,MICRPOY2
TOOL,AENIMA,C,MICRPOY2
TOOL,SCHISM,C,MICRPOY2
TOOL,SOBER,C,MICRPOY2
TOOMAPOJAD,KULLAST SÜDA (EST),M_U,EST3
TOPI & TOIVOTTOMAT,KARJALAN HEILI,M,MEL43Z
TOPI & TOIVOTTOMAT,TAKAISIN PALUU,M,MEL43Z
TOPI SORSAKOSKI,AIKA KIITÄÄ,M,MEL56
TOPI SORSAKOSKI,ÖINEN TUULI,M,MEL56
TOPI SORSAKOSKI,ÖISET KITARAT,C,MICRPOY2
TOPI SORSAKOSKI,CHERBOURGIN SATEENVARJOT,M,MEL56
TOPI SORSAKOSKI,EEVA,M,MEL01Z
TOPI SORSAKOSKI,EEVA,C,MICRPOY2
TOPI SORSAKOSKI,ELÄMÄÄ,M,MEL51Z
TOPI SORSAKOSKI,ELOKUUN VIIMEINEN PÄIVÄ,M,MEL56
TOPI SORSAKOSKI,EN KOSKAAN,M,MEL56
TOPI SORSAKOSKI,HAAVOITTUNEET,K,KONEPC
TOPI SORSAKOSKI,HAAVOITTUNEET,C,MICRPOY2
TOPI SORSAKOSKI,HAUTAJAISSYDÄN,M,MEL56
TOPI SORSAKOSKI,HEI SORRY VAAN,M,MEL56
TOPI SORSAKOSKI,HOPEINEN KUU,C,MICRPOY2
TOPI SORSAKOSKI,HUOMISEEN,M,MEL56
TOPI SORSAKOSKI,JÄÄN ILTAAN HILJAISEEN,M,MEL56
TOPI SORSAKOSKI,JOS JÄTÄT MINUT,M,MEL60
TOPI SORSAKOSKI,KAIPUUN KUU,M,MEL56
TOPI SORSAKOSKI,KAKSI KITARAA,M,MEL56
TOPI SORSAKOSKI,KAKSI KITARAA,C,MICRPOY2
TOPI SORSAKOSKI,KATSELEN MERELLE PÄIN,M,MEL56
TOPI SORSAKOSKI,KATU,M,MDV57
TOPI SORSAKOSKI,KAUNIS KAIPUU,M,MEL56
TOPI SORSAKOSKI,KITARA JA MERI,M,MEL56
TOPI SORSAKOSKI,KOTIINPÄIN,M,MEL56
TOPI SORSAKOSKI,KUN KUU JO NOUSEE,M,MEL56
TOPI SORSAKOSKI,KUN LÄHDÖN AIKA ON,M,MEL51Z
TOPI SORSAKOSKI,KUU KULKEE TAAKSE PILVIEN,M,MEL56
TOPI SORSAKOSKI,KYYNELEET,M,MEL34Z
TOPI SORSAKOSKI,LÄHTÖSUUDELMA,M,MEL56
TOPI SORSAKOSKI,LEVOTON MIELI,M,MDV59
TOPI SORSAKOSKI,LUOKSESI VIE AJATUSTENI TIE,M,MEL56
TOPI SORSAKOSKI,LUOTU LÄHTEMÄÄN,M,KPP40
TOPI SORSAKOSKI,LUOTU LÄHTEMÄÄN,M,MEL56
TOPI SORSAKOSKI,LYHDYN NÄÄN MÄ SYTTYVÄN,M,MEL56
TOPI SORSAKOSKI,MIERON TIE,M,MEL56
TOPI SORSAKOSKI,MONA LISA,M,MEL56
TOPI SORSAKOSKI,MUUKALAINEN,M,MEL33X
TOPI SORSAKOSKI,NE VEIVÄT SUT MULTA,M,MEL56
TOPI SORSAKOSKI,OLET KAIKKI,M,MEL56
TOPI SORSAKOSKI,OLET KAIKKI,C_O,MICRPOY2
TOPI SORSAKOSKI,OLET RAKKAIN,M,MEL56
TOPI SORSAKOSKI,ON KESÄYÖ,K,KONEPC
TOPI SORSAKOSKI,PÄIVÄT ILMAN SINUA,M,MEL56
TOPI SORSAKOSKI,PIENI LINTU,M,MEL33X
TOPI SORSAKOSKI,RAJATON KAIPAUS,M,MEL56
TOPI SORSAKOSKI,RANTAKOIVUN ALLA,M,MEL56
TOPI SORSAKOSKI,SALATTU SURU (HUOM! PUUTTUU TEKSTI LOPUSTA),M,MEL56
TOPI SORSAKOSKI,SULLE AATOKSEIN SUON,M,MEL56
TOPI SORSAKOSKI,SURUJEN KITARA,M,MEL56
TOPI SORSAKOSKI,SYDÄMESI TYHJÄ HUONE,M,MEL56
TOPI SORSAKOSKI,SYLIIS SAAT MUN PURISTAA,M,MEL56
TOPI SORSAKOSKI,TANGO POESIE,M,MEL03
TOPI SORSAKOSKI,TEIT MINUSTA AUTIOMAAN,M,MEL56
TOPI SORSAKOSKI,TEIT MINUSTA AUTIOMAAN,C,MICRPOY2
TOPI SORSAKOSKI,TIE JATKUU ÄÄRETTÖMIIN,M,MEL48Z
TOPI SORSAKOSKI,TUULEN VIEMÄÄ,M,MEL56
TOPI SORSAKOSKI,TYHJÄÄ,M,MEL56
TOPI SORSAKOSKI,VAIKENEE SYDÄN,M,MEL56
TOPI SORSAKOSKI,VAIN LUNTA KAIKKIALLA,M,MEL03
TOPI SORSAKOSKI,VAIN TUULI VALVOO,M,MEL56
TOPI SORSAKOSKI,VIIMEISEEN KORTTIIN,K,KONEPC
TOPI SORSAKOSKI,VIIMEISEEN KORTTIIN,M,MEL56
TOPI SORSAKOSKI,VIRRAN RANNALLA,M,MEL56
TOPI SORSAKOSKI,VIRRAN RANNALLA,C,MICRPOY2
TOPI SORSAKOSKI,VOI YKSI PÄIVÄ OLLA SATA VUOTTA,M,MDV61
TOPI SORSAKOSKI,YÖLLISET KIRJEET,M,MEL56
TOPI SORSAKOSKI,YÖN VÄISTYESSÄ,M,MEL56
TOPI SORSAKOSKI,YKSIN OON MÄ VAIN,M,MEL60
TOPI SORSAKOSKI & AGENTS,AJOMIES,M,MEL49Z
TOPI SORSAKOSKI & AGENTS,AJOMIES,C,MICRPOY2
TOPI SORSAKOSKI & AGENTS,HAAVEKUVA,M,FIN4A2
TOPI SORSAKOSKI & AGENTS,HAAVEKUVA,K,KONEPC
